Placa,Pais,Plot,Site,Provincia,Nro_Plot,Altitud_plot,Latitud_plot,Longitud_plot,Family,Genus,Species,Scientific_name,POM,IND3,DAP3,HT3,Code3,BA3,Year3,code notes names
61,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Theaceae,Gordonia,fruticosa,Gordonia fruticosa,2.1,1,82.9,29.92705904,,0.539757819,2019,ID_spp
62,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Myrtaceae,Myrcia,splendens,Myrcia splendens,1.3,1,15.1,12.14047941,,0.017907864,2019,ID_spp
63.1,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Lauraceae,Nectandra,subbullata,Nectandra subbullata,2,1,49.7,22.8214621,,0.194000415,2019,ID_spp
63.2,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.3,1,10.2,9.862118605,,0.008171282,2019,ID_spp
63.3,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.3,1,5.2,6.9016419,,0.002123717,2019,ID_spp
63.4,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.3,1,5.4,7.041027883,,0.002290221,2019,ID_spp
64,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Melastomataceae,Meriania,tomentosa,Meriania tomentosa,1.6,1,8.3,8.841814995,,0.005410608,2019,ID_spp
65,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Cyatheaceae,Cyathea,caracasana,Cyathea caracasana,1.3,1,12.7,11.07666603,,0.012667687,2019,ID_spp
66,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Rubiaceae,Palicourea,amethystina,Palicourea amethystina,1.3,0,,,K,0,2019,ID_spp
6601,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Rubiaceae,Cinchona,pubescens,Cinchona pubescens,1.3,1,5.7,7.245633267,,0.002551759,2019,ID_spp
6602,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Melastomataceae,Meriania,tomentosa,Meriania tomentosa,1.4,1,6,7.445234526,,0.002827433,2019,ID_spp
6603,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Rubiaceae,Palicourea,sodiroi,Palicourea sodiroi,1.3,1,7.5,8.379561786,,0.004417865,2019,ID_spp
6604,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Theaceae,Gordonia,fruticosa,Gordonia fruticosa,1.3,1,6.5,7.767751912,,0.003318307,2019,ID_spp
67,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Asteraceae,Critoniopsis,occidentalis,Critoniopsis occidentalis,1.3,1,9.4,9.444456857,,0.006939778,2019,ID_spp
68,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Melastomataceae,Miconia,clathrantha,Miconia clathrantha,1.3,1,11,10.26463935,,0.009503318,2019,ID_spp
69,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Melastomataceae,Miconia,clathrantha,Miconia clathrantha,1.3,1,9.4,9.444456857,,0.006939778,2019,ID_spp
70.1,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Sapindaceae,Billia,rosea,Billia rosea,2.6,1,45.4,21.75314431,,0.161883128,2019,ID_spp
70.2,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Sapindaceae,Billia,rosea,Billia rosea,2.6,1,22.7,15.06733171,,0.040470782,2019,ID_spp
70.3,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Sapindaceae,Billia,rosea,Billia rosea,2.6,1,9.1,9.283547842,,0.006503882,2019,ID_spp
72,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Cyatheaceae,Cyathea,caracasana,Cyathea caracasana,1.3,1,8.1,8.728290921,,0.005152997,2019,ID_spp
73,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Rubiaceae,Faramea,oblongifolia,Faramea oblongifolia,1.3,1,9.6,9.550390938,,0.007238229,2019,ID_spp
74,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Meliaceae,Ruagea,tomentosa,Ruagea tomentosa,1.3,1,6.1,7.510720433,,0.002922467,2019,ID_spp
75,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Boraginaceae,Varronia,cylindrostachya,Varronia cylindrostachya,1.35,1,15.4,12.26767687,,0.018626503,2019,ID_spp
76,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Clusiaceae,Chrysochlamys,colombiana,Chrysochlamys colombiana,1.6,1,27.2,16.5824408,,0.058106898,2019,ID_spp
77,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Cyatheaceae,Cyathea,caracasana,Cyathea caracasana,1.3,0,,,K,0,2019,ID_spp
78,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Fabaceae,Dussia,lehmannii,Dussia lehmannii,1.5,1,13.1,11.26015017,,0.013478218,2019,ID_spp
79,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.5,1,10.7,10.11536074,,0.008992024,2019,ID_spp
8.1,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Melastomataceae,Miconia,theaezans,Miconia theaezans,1.3,1,9.4,9.444456857,,0.006939778,2019,ID_spp
8.2,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Melastomataceae,Miconia,theaezans,Miconia theaezans,1.3,1,7.1,8.139739822,,0.003959192,2019,ID_spp
80,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Clusiaceae,Chrysochlamys,colombiana,Chrysochlamys colombiana,2.45,1,40,20.34160579,,0.125663706,2019,ID_spp
81,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Melastomataceae,Blakea,rotundifolia,Blakea rotundifolia,1.7,1,30,17.46596924,,0.070685835,2019,ID_spp
82,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Melastomataceae,Miconia,clathrantha,Miconia clathrantha,2.05,1,20,14.08962849,,0.031415927,2019,ID_spp
83,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Staphyleaceae,Turpinia,occidentalis,Turpinia occidentalis,1.3,1,8.7,9.065069754,,0.005944679,2019,ID_spp
86,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Sapindaceae,Billia,rosea,Billia rosea,1.3,1,7.3,8.260423271,,0.004185387,2019,ID_spp
87,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Sapindaceae,Billia,rosea,Billia rosea,1.3,1,10.5,10.01474604,,0.008659015,2019,ID_spp
88,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Rubiaceae,Palicourea,amethystina,Palicourea amethystina,1.3,0,,,K,0,2019,ID_spp
89,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Sapindaceae,Billia,rosea,Billia rosea,1.3,1,7.7,8.497215573,,0.004656626,2019,ID_spp
90,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Rubiaceae,Faramea,oblongifolia,Faramea oblongifolia,1.3,1,5.8,7.312704111,,0.002642079,2019,ID_spp
91,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Rubiaceae,Faramea,oblongifolia,Faramea oblongifolia,1.3,1,12,10.74890128,,0.011309734,2019,ID_spp
92,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Rubiaceae,Palicourea,amethystina,Palicourea amethystina,1.3,1,7.7,8.497215573,,0.004656626,2019,ID_spp
93,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Clusiaceae,Chrysochlamys,colombiana,Chrysochlamys colombiana,1.8,1,42.7,21.05787476,,0.143200862,2019,ID_spp
9330,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Rubiaceae,Faramea,calyptrata,Faramea calyptrata,1.3,1,5,6.759711462,V,0.001963495,2019,ID_spp
9343,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,NN,NN,NN,NN,1.3,1,6.7,7.893475779,V,0.003525652,2019,Unknown
9344,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Actinidiaceae,Saurauia,herthae,Saurauia herthae,1.3,1,5.5,7.109810133,V,0.002375829,2019,ID_spp
9345,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Cyatheaceae,Cyathea,pallescens,Cyathea pallescens,1.3,1,6.9,8.017447015,V,0.003739281,2019,ID_spp
9346,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Cannabaceae,Lozanella,enantiophylla,Lozanella enantiophylla,1.3,1,5.2,6.9016419,V,0.002123717,2019,ID_spp
9347,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Sapindaceae,Allophylus,excelsus,Allophylus excelsus,1.3,1,5.4,7.041027883,V,0.002290221,2019,ID_spp
9348,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Rubiaceae,Cinchona,pubescens,Cinchona pubescens,1.3,1,6.6,7.830837777,V,0.003421194,2019,ID_spp
9351,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Boraginaceae,Varronia,cylindrostachya,Varronia cylindrostachya,1.2,1,6.7,7.893475779,V,0.003525652,2019,ID_spp
9352,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Asteraceae,Critoniopsis,occidentalis,Critoniopsis occidentalis,1.3,1,5.1,6.83100384,V,0.002042821,2019,ID_spp
9353,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Staphyleaceae,Turpinia,occidentalis,Turpinia occidentalis,1.3,1,6.2,7.575703474,V,0.003019071,2019,ID_spp
9354,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,NN,NN,NN,NN,1.3,1,5.3,6.97164406,K,0.002206183,2019,Unknown
9355,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Melastomataceae,Meriania,tomentosa,Meriania tomentosa,1.3,1,6.4,7.704208017,V,0.003216991,2019,ID_spp
9356,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Rubiaceae,Palicourea,amethystina,Palicourea amethystina,1.3,1,5.1,6.83100384,V,0.002042821,2019,ID_spp
9357,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,NN,NN,NN,NN,1.4,1,6.4,7.704208017,V,0.003216991,2019,Unknown
94,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Euphorbiaceae,Croton,floccosus,Croton floccosus,1.3,1,37.9,19.76864505,,0.112815378,2019,ID_spp
95,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Melastomataceae,Meriania,tomentosa,Meriania tomentosa,1.3,1,16,12.51862462,,0.020106193,2019,ID_spp
96,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Meliaceae,Guarea,kunthiana,Guarea kunthiana,1.3,1,12.4,10.93726309,,0.012076282,2019,ID_spp
97,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Sapindaceae,Billia,rosea,Billia rosea,1.3,1,7.5,8.379561786,,0.004417865,2019,ID_spp
98,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Melastomataceae,Meriania,tomentosa,Meriania tomentosa,1.3,1,14,11.66359641,,0.015393804,2019,ID_spp
99,Ecuador,ECPI_CEDR_03,Cedral,Pichincha,7,2212,0.11324102,-78.569127,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.3,1,32.3,18.16307376,,0.081939805,2019,ID_spp
4201,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,14.6,13.98648252,,0.016741547,2019,cf
4202,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,13.7,13.48083308,,0.014741138,2019,cf
4203,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cannabaceae,Lozanella,enantiophylla,Lozanella enantiophylla,1.3,1,5.7,7.394349383,,0.002551759,2019,ID_spp
4204,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Arecaceae,Chamaedorea,linearis,Chamaedorea linearis,1.3,0,,,K,0,2019,ID_spp
4205,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,16.4,14.9215741,,0.021124069,2019,cf
4206,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.3,1,7.6,9.166111728,,0.00453646,2019,ID_spp
4207,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,5.7,7.394349383,,0.002551759,2019,cf
4208,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,13.6,13.42294883,,0.014526724,2019,cf
4209,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,NN,NN,NN,NN,1.3,0,,,K,0,2019,Unknown
4210,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Acanthaceae,Aphelandra,acanthus,Aphelandra acanthus,1.3,1,5.1,6.777823074,,0.002042821,2019,ID_spp
4211,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,12.6,12.82422729,,0.012468981,2019,cf
4212,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,15,14.20273018,,0.017671459,2019,cf
4213,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,17.8,15.58635509,,0.024884555,2019,cf
4214,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Primulaceae,Geissanthus,ambigua,Geissanthus ambigua,1.3,1,5.9,7.593367548,,0.002733971,2019,ID_spp
4215,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,0,,,K,0,2019,cf
4216,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,11.7,12.25248956,,0.010751315,2019,cf
4217,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Sphaeropteris,quindiuensis,Sphaeropteris quindiuensis,1.3,1,11.3,11.98763423,,0.010028749,2019,ID_spp
6550,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,9.7,10.85547545,,0.007389811,2019,cf
6551,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,12,12.44670697,,0.011309734,2019,cf
6554,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Primulaceae,Geissanthus,ambigua,Geissanthus ambigua,1.3,1,5.6,7.293647623,,0.002463009,2019,ID_spp
6555,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Rubiaceae,Palicourea,cf.apicata,Palicourea cf.apicata,1.3,1,6.5,8.172001543,,0.003318307,2019,cf
6556,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,7.4,8.991427507,,0.00430084,2019,cf
6557,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,11.8,12.31764329,,0.010935884,2019,cf
6558,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Actinidiaceae,Saurauia,prainiana,Saurauia prainiana,1.3,1,7.2,8.814119414,,0.004071504,2019,ID_spp
6559,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cunoniaceae,Weinmannia,balbisiana,Weinmannia balbisiana,1.3,1,5.6,7.293647623,,0.002463009,2019,ID_spp
6560,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cunoniaceae,Weinmannia,balbisiana,Weinmannia balbisiana,1.3,1,5.5,7.192137986,,0.002375829,2019,ID_spp
6581,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,14.9,14.14914069,,0.017436625,2019,cf
6582,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,12.7,12.88577653,,0.012667687,2019,cf
6583,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Melastomataceae,Miconia,cf.theaezans,Miconia cf.theaezans,1.3,1,5.7,7.394349383,,0.002551759,2019,cf
6584,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Arecaceae,Chamaedorea,linearis,Chamaedorea linearis,1.3,1,5.7,7.394349383,,0.002551759,2019,ID_spp
6585,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Melastomataceae,Miconia,theaezans,Miconia theaezans,1.3,1,6.2,7.886071011,,0.003019071,2019,ID_spp
6587,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Melastomataceae,Miconia,clathrantha,Miconia clathrantha,1.3,1,6.5,8.172001543,,0.003318307,2019,ID_spp
6595,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Meliaceae,Guarea,kunthiana,Guarea kunthiana,1.4,1,5.4,7.089810713,,0.002290221,2019,ID_spp
6596,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Melastomataceae,Miconia,cf.theaezans,Miconia cf.theaezans,1.3,1,5.6,7.293647623,,0.002463009,2019,cf
6597,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Sphaeropteris,quindiuensis,Sphaeropteris quindiuensis,1.3,1,11.5,12.1209182,,0.010386891,2019,ID_spp
6598,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Melastomataceae,Meriania,pichinchensis,Meriania pichinchensis,1.3,1,5.2,6.882663419,,0.002123717,2019,ID_spp
6599,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,8.2,9.674990952,,0.005281017,2019,cf
6600,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,cf.pallescens,Cyathea cf.pallescens,1.3,1,13.4,13.30612245,,0.014102609,2019,cf
672,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Melastomataceae,Miconia,clathrantha,Miconia clathrantha,1.3,1,24.7,18.2465443,,0.047916357,2019,ID_spp
673,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Melastomataceae,Miconia,clathrantha,Miconia clathrantha,1.3,1,20.5,16.73678938,,0.033006358,2019,ID_spp
674,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Melastomataceae,Miconia,clathrantha,Miconia clathrantha,1.3,1,17.4,15.4015748,,0.023778715,2019,ID_spp
675,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.3,1,14.8,14.0952381,,0.017203361,2019,ID_spp
676,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,pallescens,Cyathea pallescens,1.2,1,9.3,10.55273234,,0.006792909,2019,ID_spp
677,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Euphorbiaceae,Croton,floccosus,Croton floccosus,1.15,1,32.5,20.40246486,,0.082957681,2019,ID_spp
678,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Euphorbiaceae,Sapium,stylare,Sapium stylare,1.3,1,16.7,15.06836424,,0.021903969,2019,ID_spp
679,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Melastomataceae,Miconia,theaezans,Miconia theaezans,1.3,1,18.6,15.94425454,,0.027171635,2019,ID_spp
680,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Melastomataceae,Miconia,clathrantha,Miconia clathrantha,1.3,1,25,18.34346163,,0.049087385,2019,ID_spp
681,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Melastomataceae,Miconia,theaezans,Miconia theaezans,1.5,1,20.4,16.69696209,,0.03268513,2019,ID_spp
682,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Sphaeropteris,quindiuensis,Sphaeropteris quindiuensis,1.3,1,10.4,11.36573919,,0.008494867,2019,ID_spp
683,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,pallescens,Cyathea pallescens,1.3,1,15.2,14.30898065,,0.018145839,2019,ID_spp
684.1,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.6,1,15.1,14.25600927,,0.017907864,2019,ID_spp
684.2,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Lauraceae,Nectandra,subbullata,Nectandra subbullata,1.6,1,6.7,8.358974359,,0.003525652,2019,ID_spp
685,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Verbenaceae,Citharexylum,montanum var.chimborazense,Citharexylum montanum var.chimborazense,1.3,1,31,20.03965893,,0.075476764,2019,var
686,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Melastomataceae,Axinaea,quitensis,Axinaea quitensis,1.7,1,21.3,17.0483673,,0.035632729,2019,ID_spp
687,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Pentaphylacaceae,Freziera,verrucosa,Freziera verrucosa,1.55,1,21.5,17.12435866,,0.03630503,2019,ID_spp
688,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Chloranthaceae,Hedyosmum,cuatrecazanum,Hedyosmum cuatrecazanum,1.3,1,9.1,10.39817736,,0.006503882,2019,ID_spp
689.1,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Primulaceae,Geissanthus,ambigua,Geissanthus ambigua,1.3,1,7.2,8.814119414,,0.004071504,2019,ID_spp
689.2,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Primulaceae,Geissanthus,ambigua,Geissanthus ambigua,1.3,1,12.5,12.76229251,,0.012271846,2019,ID_spp
690,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Euphorbiaceae,Croton,floccosus,Croton floccosus,1.2,1,30.4,19.88842063,,0.072583357,2019,ID_spp
691,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Cyatheaceae,Cyathea,pallescens,Cyathea pallescens,1.3,1,7.1,8.724462872,,0.003959192,2019,ID_spp
692,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Melastomataceae,Miconia,theaezans,Miconia theaezans,1.3,1,18.1,15.72235545,,0.025730429,2019,ID_spp
693,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Euphorbiaceae,Croton,floccosus,Croton floccosus,1.3,1,24.2,18.08205363,,0.045996058,2019,ID_spp
694,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Euphorbiaceae,Sapium,stylare,Sapium stylare,1.3,1,35.1,20.98404548,,0.096761839,2019,ID_spp
695,Ecuador,ECPI_BECL_01,Bellavista,Pichincha,8,2313,-0.01535003,-78.68629997,Euphorbiaceae,Croton,floccosus,Croton floccosus,2.2,1,36.5,21.2748078,,0.10463467,2019,ID_spp
