Scientific_names
Cyathea caracasana
Cyathea catacampta
Cyathea brachypoda
Cyathea multiflora
Cyathea pallescens
Cyathea squamipes
Cyathea corallifera
Cybianthus humilis
Dacryodes cupularis
Daphnopsis equatorialis
Delostoma integrifolium
Dendropanax macrocarpus
Dendropanax macrophyllus
Dendrophorbium lloense
Dendrophorbium tipocochensis
Dicksonia sellowiana
Discophora guianensis
Duroia laevis
Dussia lehmannii
Elaeagia utilis
Endlicheria 1inECPI_CEDR_03
Endlicheria formosa
Erythrina edulis
Erythroxylum macrophyllum
Escallonia myrtilloides
Escallonia paniculata
Eschweilera caudiculata
Eschweilera awaensis
Eschweilera rimbachii
Eugenia 1inECPI_MALO_01
Eugenia florida
Eugenia crassimarginata
Faramea 1inECPI_RIBR_01
Faramea ampla
Faramea calyptrata
Faramea  calyptrata
Faramea langlassei
Faramea occidentalis
Faramea oblongifolia
Faramea parvibractea
Ficus 1inECPI_MAPI_02
Ficus americana subsp.guianensis
Ficus brevibracteata
Ficus cervantesiana
Ficus caldasiana
Ficus citrifolia
Ficus cuatrecasasiana
Ficus dulciaria
Ficus lacunata
Ficus macbridei
Ficus maxima
Ficus mutisii
Ficus tonduzii
Ficus trianae
Freziera canescens
Freziera reticulata
Freziera verrucosa
Gaiadendron punctatum
Garcinia macrophylla
Garcinia madruno
Geissanthus ambigua
Geissanthus andinus
Geissanthus longistamineus
Geissanthus pichinchae
Geonoma undata
Gloeospermum  grandifolium
Gordonia fruticosa
Graffenrieda 1inECPI_BECL_03
Graffenrieda 1inECPI_MALO_01
Graffenrieda cucullata
Grias peruviana
Grias theobromicarpa
Guapira opposita
Guarea cartaguenya
Guarea glabra
Guarea kunthiana
Guarea macrophylla
Guatteria 3inECPI_MAPI_02
Guatteria 4inECPI_MAPI_02
Guatteria goudotiana
Guatteria microcarpa
Guatteria pichinchae
Guatteria venosa
Guettarda 1inECPI_INTI_02
Guettarda sanblasensis
Gustavia johnclarkii
Handroanthus chrysanthus
Haydenoxylon gentryi
Hedyosmum anisodorum
Hedyosmum cuatrecazanum
Hedyosmum cumbalense
Hedyosmum goudotianum var. goudotianum
Hedyosmum luteynii
Hedyosmum scaberrimum
Hedyosmum scabrum
Heisteria asplundii
Heisteria pacifica
Helicostylis tovarensis
Heliocarpus americanus
Henriettea verrucosa
Hieronyma 1inECPI_RIBR_01
Hieronyma asperifolia
Hieronyma duquei
Hieronyma macrocarpa
Hieronyma oblonga
Hippotis scarlatina
Hirtella mutisii
Huertea glandulosa
Idiopappus saloyensis
Ilex andicola
Ilex pernervata
Inga 1inECPI_INTI_02
Inga 1inECPI_MALO_01
Inga 1inECPI_MALO_02
Inga 1inECPI_MAPI_01
Inga 1inECPI_MAPI_02
Inga 1inECPI_MIND_01
Inga 1inECPI_RIBR_01
Inga 2inECPI_MALO_01
Inga 2inECPI_MALO_02
Inga 2inECPI_MAPI_01
Inga 2inECPI_MAPI_02
Inga 2inECPI_MIND_01
Inga 3inECPI_MALO_01
Inga 3inECPI_MAPI_02
Inga 3inECPI_MIND_01
Inga 4inECPI_MAPI_02
Inga 4inECPI_MIND_01
Inga 5inECPI_MALO_02
Inga 5inECPI_MIND_01
Inga acreana
Inga laurina
Inga alatocarpa
Inga carinata
Inga acrocephala
Inga acuminata
Inga lallensis
Inga ruiziana
Inga silanchensis
Inga chartacea
Inga cinnamomea
Inga coruscans
Inga densiflora
Inga fendleriana
Inga glomeriflora
Inga leiocalycina
Inga multicaulis
Inga nobilis subsp. quaternata
Inga pruriens
Inga punctata
Inga spectabilis
Iochroma calycinum
Iriartea deltoidea
Jacaratia chocoensis
Juglans neotropica
Licania durifolia
Licania megalophylla
Licaria applanata
Lozanella enantiophylla
Lozania mutisiana
Macrolobium 1inECPI_MALO_01
Magnolia mashpi
Matisia castano
Matisia giacomettoi
Matisia grandifolia
Maytenus macrocarpa
Meliosma 1inECPI_VERD_03
Meliosma arenosa
Meliosma occidentalis
Meliosma echeverryana
Meliosma frondosa
Meliosma peytonii
Meliosma vasquezii
Meliosma violacea
Meriania maxima
Meriania pichinchensis
Meriania tomentosa
Miconia 1inECPI_MALO_01
Miconia 1inECPI_MAPI_01
Miconia 1inECPI_MAPI_02
Miconia 1inECPI_MIND_01
Miconia 2inECPI_MALO_01
Miconia brevitheca
Miconia brachycalyx
Miconia bracteolata
Miconia clathrantha
Miconia gracilis
Miconia papillosa
Miconia punctata
Miconia theaezans
Miconia corymbiformis
Miconia dapsiliflora
Miconia explicita
Miconia goniostigma
Miconia latifolia
Miconia ochracea
Miconia rivetii
Monnina obovata
Monnina pseudopilosa
Morus insignis
Myrcia 1inECPI_CEDR_01
Myrcia neesiana
Myrcia splendens
Myrcia fallax
Myrcianthes hallii
Myrcianthes orthostemon
Myrcianthes rhopaloides
Myriocarpa stipitata
Myrsine andina
Myrsine coriacea
Naucleopsis capirensis
Naucleopsis chiguila
Naucleopsis naga
Nectandra 1inECPI_RIBR_01
Nectandra 2inECPI_RIBR_01
Nectandra acutifolia
Nectandra longifolia
Nectandra membranacea
Nectandra purpurea
Nectandra subbullata
Nectandra obtusata
Neea 1inECPI_MALO_01
Ochroma pyramidale
Ocotea 1inECPI_INTI_01
Ocotea 1inECPI_MALO_01
Ocotea 1inECPI_MALO_02
Ocotea 1inECPI_VERD_01
Ocotea 1inECPI_VERD_03
Ocotea benthamiana
Ocotea cernua
Ocotea floribunda
Ocotea heterochroma
Ocotea pacifica
Ocotea pichinchensis
Ocotea cuneifolia
Ocotea insularis
Ocotea oreophila
Ocotea pedanomischa
Ocotea rugosa
Oreopanax ecuadoriensis
Oreopanax floribundus
Oreopanax grandifolius
Oreopanax palamophyllus
Ossaea 1inECPI_MALO_01
Ossaea macrophylla
Ossaea micrantha
Otoba gordoniifolia
Otoba novogranatensis
Palicourea 1inECPI_INTI_02
Palicourea 2inECPI_INTI_02
Palicourea acanthacea
Palicourea amethystina
Palicourea andrei
Palicourea apicata
Palicourea demissa
Palicourea guianensis
Palicourea chimboracensis
Palicourea palenquensis
Palicourea pyramidalis
Palicourea sodiroi
Panopsis megistosperma
Pentagonia macrophylla
Persea pseudofasciculata
Persea rigens
Pholidostachys dactyloides
Phragmotheca 1inECPI_MALO_02
Phytelephas aequatorialis
Piper 1inECPI_VERD_03
Piper aequale
Piper barbatum
Piper carpunya
Piper obliquum
Piper crassinervium
Piper hylophilum
Piper imperiale
Piper nubigenum
Pittoniotis rotata
Pleurothyrium 1inECPI_CEDR_01
Pleurothyrium giganthum
Pleurothyrium glabritepalum
Posoqueria chocoana
Poulsenia armata
Pourouma bicolor subsp.scobina
Pouteria 1inECPI_MALO_02
Pouteria 2inECPI_MALO_02
Pouteria 3inECPI_MALO_02
Prestoea acuminata
Prestoea decurrens
Protium ecuadorense
Prunus 1inECPI_MIND_01
Prunus huantensis
Pseudolmedia gentryi
Psychotria 1inECPI_MALO_01
Psychotria brachiata
Psychotria hazenii
Psychotria montivaga
Randia 1inECPI_MAPI_02
Rauvolfia leptophylla
Rhodostemonodaphne cyclops
Rhodostemonodaphne kunthiana
Richeria 1inECPI_MALO_01
Richeria dressleri
Roupala montana
Ruagea glabra
Ruagea pubescens
Ruagea tomentosa
Salacia cordata
Sapium glandulosum
Sapium laurifolium
Sapium marmieri
Sapium stylare
Saurauia 1inECPI_CEDR_01
Saurauia brachybotrys
Saurauia bullosa
Saurauia herthae
Saurauia prainiana
Saurauia pseudostrigillosa
Saurauia tomentosa
Schefflera 1inECPI_MALO_02
Schefflera sodiroi
Sessea crassivenosa
Sessea vestita
Simarouba amara
Siparuna aspera
Siparuna multiflora
Siparuna echinata
Siparuna lepidota
Siparuna pilosolepidota
Sloanea 1inECPI_MAPI_01
Sloanea medusula
Socratea rostrata
Solanum 1inECPI_BECL_01
Solanum cucullatum
Solanum hypaleurotrichum
Solanum lepidotum
Sorocea jaramilloi
Sorocea trophoides
Sphaeropteris quindiuensis
Spirotheca awadendron
Stylogyne 1inECPI_MALO_01
Stylogyne ardisioides
Styrax cordatus
Styrax heterotrichus
Swartzia 1inECPI_MALO_02
Symplocos 1inECPI_VERD_02
Symplocos fimbriata
Symplocos fuliginosa
Symplocos quitensis
Symplocos subandina
Tabernaemontana markgrafiana
Tapirira rubrinervis
Tetrorchidium andinum
Tetrorchidium euryphyllum
Theobroma gileri
Tournefortia fuliginosa
Tovomita croatii
Tovomita weddelliana
Trema integerrima
Trema micrantha
Trichilia pallida
Trichilia primogenita
Trichospermum galeottii
Triplaris cumingiana
Turpinia occidentalis
Urera caracasana
Vallea stipularis
Varronia cylindrostachya
Verbesina arborea
Verbesina brachypoda
Verbesina latisquama
Verbesina lloensis
Vernonanthura patens
Viburnum pichinchense
Viburnum triphyllum
Virola 1inECPI_MALO_01
Virola 1inECPI_MALO_02
Virola 2inECPI_MALO_02
Virola elongata
Virola reidii
Virola sebifera
Vismia lateriflora
Weinmannia auriculata
Weinmannia balbisiana
Weinmannia glomerata
Weinmannia lentiscifolia
Weinmannia pinnata
Wettinia oxycarpa
Wettinia quinaria
Xanthosoma sagittifolium
Zanthoxylum 1inECPI_MIND_01
Zanthoxylum bonifazieae
Zanthoxylum quinduense
Zanthoxylum verrucosum
Zanthoxylum formiciferum
inga fendleriana
Brosimum utile
Ficus americana
Inga nobilis
Pourouma bicolor
Aegiphila lopez-palacii
Bactris gasipaes
Conostegia centronioides
Hedyosmum goudotianum
