"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","selected","unique_id"
"177","Rollinia deliciosa","1","16633","Rollinia deliciosa","1","species","","","","Saff.","Annonaceae","Rollinia","Rollinia","1","deliciosa","deliciosa","1","","","","","","","","","","","","http://www.tropicos.org/Name/1602409","","Y","Synonym","Rollinia mucosa","Rollinia mucosa","(Jacq.) Baill.","15034","species","http://www.tropicos.org/Name/1600784","","Annonaceae","1","1","tropicos","",true,175
"178","Rollinia jimenezii","1","15073","Rollinia jimenezii","1","species","","","","Saff.","Annonaceae","Rollinia","Rollinia","1","jimenezii","jimenezii","1","","","","","","","","","","","","http://www.tropicos.org/Name/1600825","","Y","Accepted","Rollinia jimenezii","Rollinia jimenezii","Saff.","15073","species","http://www.tropicos.org/Name/1600825","","Annonaceae","1","1","tropicos","",true,176
"179","Rollinia jimenezii var. nelsonii","1","16552","Rollinia jimenezii var. nelsonii","1","variety","","","","R.E. Fr.","Annonaceae","Rollinia","Rollinia","1","jimenezii","jimenezii","1","","","","var.","nelsonii","1","","","","","","http://www.tropicos.org/Name/1602328","","Y","Synonym","Rollinia mucosa","Rollinia mucosa","(Jacq.) Baill.","15034","species","http://www.tropicos.org/Name/1600784","","Annonaceae","1","1","tropicos","",true,177
"180","Rollinia micrantha","1","16677","Rollinia micrantha","1","species","","","","G. Don","Annonaceae","Rollinia","Rollinia","1","micrantha","micrantha","1","","","","","","","","","","","","http://www.tropicos.org/Name/1602453","","Y","Synonym","Annona parviflora","Annona parviflora","Ruiz & Pav. ex E.A. LÃ³pez","14364","species","http://www.tropicos.org/Name/1600087","","Annonaceae","1","1","tropicos","",true,178
"181","Rollinia mucosa","1","15034","Rollinia mucosa","1","species","","","","(Jacq.) Baill.","Annonaceae","Rollinia","Rollinia","1","mucosa","mucosa","1","","","","","","","","","","","","http://www.tropicos.org/Name/1600784","","Y","Accepted","Rollinia mucosa","Rollinia mucosa","(Jacq.) Baill.","15034","species","http://www.tropicos.org/Name/1600784","","Annonaceae","1","1","tropicos","",true,179
"182","Rollinia mucosa subsp. aequatorialis","1","15041","Rollinia mucosa subsp. aequatorialis","1","subspecies","","","","R.E. Fr.","Annonaceae","Rollinia","Rollinia","1","mucosa","mucosa","1","","","","subsp.","aequatorialis","1","","","","","","http://www.tropicos.org/Name/1600792","","Y","Synonym","Rollinia mucosa","Rollinia mucosa","(Jacq.) Baill.","15034","species","http://www.tropicos.org/Name/1600784","","Annonaceae","1","1","tropicos","",true,180
"183","Rollinia mucosa subsp. portoricensis","1","16634","Rollinia mucosa subsp. portoricensis","1","subspecies","","","","R.E. Fr.","Annonaceae","Rollinia","Rollinia","1","mucosa","mucosa","1","","","","subsp.","portoricensis","1","","","","","","http://www.tropicos.org/Name/1602410","","Y","Synonym","Annona mucosa","Annona mucosa","Jacq.","15035","species","http://www.tropicos.org/Name/1600785","","Annonaceae","1","1","tropicos","",true,181
"184","Rollinia mucosa var. macropoda","1","16635","Rollinia mucosa var. macropoda","1","variety","","","","R.E. Fr.","Annonaceae","Rollinia","Rollinia","1","mucosa","mucosa","1","","","","var.","macropoda","1","","","","","","http://www.tropicos.org/Name/1602411","","Y","Synonym","Rollinia mucosa","Rollinia mucosa","(Jacq.) Baill.","15034","species","http://www.tropicos.org/Name/1600784","","Annonaceae","1","1","tropicos","",true,182
"185","Rollinia mucosa var. neglecta","1","15040","Rollinia mucosa var. neglecta","1","variety","","","","(R.E. Fr.) R.E. Fr.","Annonaceae","Rollinia","Rollinia","1","mucosa","mucosa","1","","","","var.","neglecta","1","","","","","","http://www.tropicos.org/Name/1600791","","Y","Synonym","Rollinia mucosa","Rollinia mucosa","(Jacq.) Baill.","15034","species","http://www.tropicos.org/Name/1600784","","Annonaceae","1","1","tropicos","",true,183
"186","Rollinia neglecta","1","14692","Rollinia neglecta","1","species","","","","R.E. Fr.","Annonaceae","Rollinia","Rollinia","1","neglecta","neglecta","1","","","","","","","","","","","","http://www.tropicos.org/Name/1600429","","Y","Synonym","Rollinia mucosa","Rollinia mucosa","(Jacq.) Baill.","15034","species","http://www.tropicos.org/Name/1600784","","Annonaceae","1","1","tropicos","",true,184
"187","Rollinia orthopetala","1","14693","Rollinia orthopetala","1","species","","","","A. DC.","Annonaceae","Rollinia","Rollinia","1","orthopetala","orthopetala","1","","","","","","","","","","","","http://www.tropicos.org/Name/1600430","","Y","Synonym","Rollinia mucosa","Rollinia mucosa","(Jacq.) Baill.","15034","species","http://www.tropicos.org/Name/1600784","","Annonaceae","1","1","tropicos","",true,185
"188","Rollinia permensis","1","14697","Rollinia permensis","1","species","","","","Standl.","Annonaceae","Rollinia","Rollinia","1","permensis","permensis","1","","","","","","","","","","","","http://www.tropicos.org/Name/1600434","","Y","Synonym","Rollinia mucosa","Rollinia mucosa","(Jacq.) Baill.","15034","species","http://www.tropicos.org/Name/1600784","","Annonaceae","1","1","tropicos","",true,186
"189","Rollinia pterocarpa","1","14702","Rollinia pterocarpa","1","species","","","","G. Don","Annonaceae","Rollinia","Rollinia","1","pterocarpa","pterocarpa","1","","","","","","","","","","","","http://www.tropicos.org/Name/1600439","","Y","Synonym","Rollinia mucosa","Rollinia mucosa","(Jacq.) Baill.","15034","species","http://www.tropicos.org/Name/1600784","","Annonaceae","1","1","tropicos","",true,187
"190","Rollinia pulchrinervia","1","15632","Rollinia pulchrinervia","1","species","","","","A. DC.","Annonaceae","Rollinia","Rollinia","1","pulchrinervia","pulchrinervia","1","","","","","","","","","","","","http://www.tropicos.org/Name/1601399","","Y","Synonym","Annona mucosa","Annona mucosa","Jacq.","15035","species","http://www.tropicos.org/Name/1600785","","Annonaceae","1","1","tropicos","",true,188
"191","Rollinia sieberi","1","14708","Rollinia sieberi","1","species","","","","A. DC.","Annonaceae","Rollinia","Rollinia","1","sieberi","sieberi","1","","","","","","","","","","","","http://www.tropicos.org/Name/1600445","","Y","Synonym","Rollinia mucosa","Rollinia mucosa","(Jacq.) Baill.","15034","species","http://www.tropicos.org/Name/1600784","","Annonaceae","1","1","tropicos","",true,189
"192","Aphelandra quercifolia","1","207","Aphelandra quercifolia","1","species","","","","Nees","Acanthaceae","Aphelandra","Aphelandra","1","quercifolia","quercifolia","1","","","","","","","","","","","","http://www.tropicos.org/Name/100227","","Y","Synonym","Aphelandra acanthus","Aphelandra acanthus","Nees","136","species","http://www.tropicos.org/Name/100155","","Acanthaceae","1","1","tropicos","",true,190
"193","Odontophyllum acanthus","1","3847","Odontophyllum acanthus","1","species","","","","(Nees) Sreem.","Acanthaceae","Odontophyllum","Odontophyllum","1","acanthus","acanthus","1","","","","","","","","","","","","http://www.tropicos.org/Name/103969","","Y","Synonym","Aphelandra acanthus","Aphelandra acanthus","Nees","136","species","http://www.tropicos.org/Name/100155","","Acanthaceae","1","1","tropicos","",true,191
"194","Axinaea affinis","1","305181","Axinaea affinis","1","species","","","","(Naudin) Cogn.","Melastomataceae","Axinaea","Axinaea","1","affinis","affinis","1","","","","","","","","","","","","http://www.tropicos.org/Name/20300332","","Y","Accepted","Axinaea affinis","Axinaea affinis","(Naudin) Cogn.","305181","species","http://www.tropicos.org/Name/20300332","","Melastomataceae","1","1","tropicos","",true,192
"195","Axinaea floribunda","1","305186","Axinaea floribunda","1","species","","","","(Naudin) Triana","Melastomataceae","Axinaea","Axinaea","1","floribunda","floribunda","1","","","","","","","","","","","","http://www.tropicos.org/Name/20300337","","Y","Accepted","Axinaea floribunda","Axinaea floribunda","(Naudin) Triana","305186","species","http://www.tropicos.org/Name/20300337","","Melastomataceae","1","1","tropicos","",true,193
"196","Chastenaea floribunda","1","866737","Chastenaea floribunda","1","species","","","","Naudin","Melastomataceae","Chastenaea","Chastenaea","1","floribunda","floribunda","1","","","","","","","","","","","","http://www.tropicos.org/Name/50187226","","Y","Synonym","Axinaea macrophylla","Axinaea macrophylla","(Naudin) Triana","305192","species","http://www.tropicos.org/Name/20300343","","Melastomataceae","1","1","tropicos","",true,194
"197","Chastenaea macrophylla","1","308314","Chastenaea macrophylla","1","species","","","","Naudin","Melastomataceae","Chastenaea","Chastenaea","1","macrophylla","macrophylla","1","","","","","","","","","","","","http://www.tropicos.org/Name/20303569","","Y","Synonym","Axinaea macrophylla","Axinaea macrophylla","(Naudin) Triana","305192","species","http://www.tropicos.org/Name/20300343","","Melastomataceae","1","1","tropicos","",true,195
"198","Kuhlia glauca","1","255293","Kuhlia glauca","1","species","","","","Kunth","Salicaceae","Kuhlia","Kuhlia","1","glauca","glauca","1","","","","","","","","","","","","http://www.tropicos.org/Name/13200204","","Y","Synonym","Banara glauca","Banara glauca","(Kunth) Benth.","255144","species","http://www.tropicos.org/Name/13200052","","Salicaceae","1","1","tropicos","",true,196
"199","Banara magnifolia","1","255152","Banara magnifolia","1","species","","","","Sleumer","Salicaceae","Banara","Banara","1","magnifolia","magnifolia","1","","","","","","","","","","","","http://www.tropicos.org/Name/13200060","","Y","Synonym","Banara regia","Banara regia","Sandwith","256133","species","http://www.tropicos.org/Name/13201122","","Salicaceae","1","1","tropicos","",true,197
"200","Ocotea alloiophylla","1","280016","Ocotea alloiophylla","1","species","","","","Rusby","Lauraceae","Ocotea","Ocotea","1","alloiophylla","alloiophylla","1","","","","","","","","","","","","http://www.tropicos.org/Name/17801862","","Y","Synonym","Beilschmiedia alloiophylla","Beilschmiedia alloiophylla","(Rusby) Kosterm.","280567","species","http://www.tropicos.org/Name/17802444","","Lauraceae","1","1","tropicos","",true,198
"201","Aniba pseudo-coto","1","280655","Aniba pseudo-coto","1","species","","","","(Rusby) Kosterm.","Lauraceae","Aniba","Aniba","1","pseudo-coto","pseudo-coto","1","","","","","","","","","","","","http://www.tropicos.org/Name/17802534","","Y","Synonym","Beilschmiedia tovarensis","Beilschmiedia tovarensis","(Klotzsch & H. Karst. ex Meisn.) Sach. Nishida","807803","species","http://www.tropicos.org/Name/50126255","","Lauraceae","1","1","tropicos","",true,199
"202","Hufelandia tovarensis","1","282144","Hufelandia tovarensis","1","species","","","","Klotzsch & H. Karst. ex Meisn.","Lauraceae","Hufelandia","Hufelandia","1","tovarensis","tovarensis","1","","","","","","","","","","","","http://www.tropicos.org/Name/17804071","","Y","Synonym","Beilschmiedia tovarensis","Beilschmiedia tovarensis","(Klotzsch & H. Karst. ex Meisn.) Sach. Nishida","807803","species","http://www.tropicos.org/Name/50126255","","Lauraceae","1","1","tropicos","",true,200
"203","Ocotea pseudo-coto","1","280241","Ocotea pseudo-coto","1","species","","","","Rusby","Lauraceae","Ocotea","Ocotea","1","pseudo-coto","pseudo-coto","1","","","","","","","","","","","","http://www.tropicos.org/Name/17802111","","Y","Synonym","Beilschmiedia tovarensis","Beilschmiedia tovarensis","(Klotzsch & H. Karst. ex Meisn.) Sach. Nishida","807803","species","http://www.tropicos.org/Name/50126255","","Lauraceae","1","1","tropicos","",true,201
"204","Beilschmiedia brenesii","1","280786","Beilschmiedia brenesii","1","species","","","","C.K. Allen","Lauraceae","Beilschmiedia","Beilschmiedia","1","brenesii","brenesii","1","","","","","","","","","","","","http://www.tropicos.org/Name/17802669","","Y","Accepted","Beilschmiedia brenesii","Beilschmiedia brenesii","C.K. Allen","280786","species","http://www.tropicos.org/Name/17802669","","Lauraceae","1","1","tropicos","",true,202
"205","Beilschmiedia costaricensis","1","280795","Beilschmiedia costaricensis","1","species","","","","(Mez & Pittier) C.K. Allen","Lauraceae","Beilschmiedia","Beilschmiedia","1","costaricensis","costaricensis","1","","","","","","","","","","","","http://www.tropicos.org/Name/17802678","","Y","Accepted","Beilschmiedia costaricensis","Beilschmiedia costaricensis","(Mez & Pittier) C.K. Allen","280795","species","http://www.tropicos.org/Name/17802678","","Lauraceae","1","1","tropicos","",true,203
"206","Cryptocarya kostermansiana","1","281021","Cryptocarya kostermansiana","1","species","","","","C.K. Allen","Lauraceae","Cryptocarya","Cryptocarya","1","kostermansiana","kostermansiana","1","","","","","","","","","","","","http://www.tropicos.org/Name/17802906","","Y","Synonym","Beilschmiedia costaricensis","Beilschmiedia costaricensis","(Mez & Pittier) C.K. Allen","280795","species","http://www.tropicos.org/Name/17802678","","Lauraceae","1","1","tropicos","",true,204
"207","Hufelandia costaricensis","1","282924","Hufelandia costaricensis","1","species","","","","Mez & Pittier","Lauraceae","Hufelandia","Hufelandia","1","costaricensis","costaricensis","1","","","","","","","","","","","","http://www.tropicos.org/Name/17804942","","Y","Synonym","Beilschmiedia costaricensis","Beilschmiedia costaricensis","(Mez & Pittier) C.K. Allen","280795","species","http://www.tropicos.org/Name/17802678","","Lauraceae","1","1","tropicos","",true,205
"208","Hufelandia pendula","1","282312","Hufelandia pendula","1","species","","","","(Sw.) Nees","Lauraceae","Hufelandia","Hufelandia","1","pendula","pendula","1","","","","","","","","","","","","http://www.tropicos.org/Name/17804313","","Y","Synonym","Beilschmiedia pendula","Beilschmiedia pendula","(Sw.) Hemsl.","278691","species","http://www.tropicos.org/Name/17800506","","Lauraceae","1","1","tropicos","",true,206
"209","Hufelandia thomaea","1","282645","Hufelandia thomaea","1","species","","","","Nees","Lauraceae","Hufelandia","Hufelandia","1","thomaea","thomaea","1","","","","","","","","","","","","http://www.tropicos.org/Name/17804655","","Y","Synonym","Beilschmiedia pendula","Beilschmiedia pendula","(Sw.) Hemsl.","278691","species","http://www.tropicos.org/Name/17800506","","Lauraceae","1","1","tropicos","",true,207
"210","Laurus pendula","1","282669","Laurus pendula","1","species","","","","Sw.","Lauraceae","Laurus","Laurus","1","pendula","pendula","1","","","","","","","","","","","","http://www.tropicos.org/Name/17804682","","Y","Synonym","Beilschmiedia pendula","Beilschmiedia pendula","(Sw.) Hemsl.","278691","species","http://www.tropicos.org/Name/17800506","","Lauraceae","1","1","tropicos","",true,208
"211","Billia columbiana","1","263605","Billia columbiana","1","species","","","","Planch. & Linden","Sapindaceae","Billia","Billia","1","columbiana","columbiana","1","","","","","","","","","","","","http://www.tropicos.org/Name/15500005","","Y","No opinion","","","","","","","","","1","1","tropicos","",true,209
"212","Billia hippocastanum","1","263613","Billia hippocastanum","1","species","","","","Peyr.","Sapindaceae","Billia","Billia","1","hippocastanum","hippocastanum","1","","","","","","","","","","","","http://www.tropicos.org/Name/15500014","","Y","Accepted","Billia hippocastanum","Billia hippocastanum","Peyr.","263613","species","http://www.tropicos.org/Name/15500014","","Sapindaceae","1","1","tropicos","",true,210
"213","Putzeysia rosea","1","263614","Putzeysia rosea","1","species","","","","Planch. & Linden","Sapindaceae","Putzeysia","Putzeysia","1","rosea","rosea","1","","","","","","","","","","","","http://www.tropicos.org/Name/15500015","","Y","Synonym","Billia rosea","Billia rosea","(Planch. & Linden) C. Ulloa & P. JÃ¸rg.","874202","species","http://www.tropicos.org/Name/50194899","","Sapindaceae","1","1","tropicos","",true,211
"214","Topobea rotundifolia","1","309145","Topobea rotundifolia","1","species","","","","(D. Don) Naudin","Melastomataceae","Topobea","Topobea","1","rotundifolia","rotundifolia","1","","","","","","","","","","","","http://www.tropicos.org/Name/20304413","","Y","Synonym","Blakea rotundifolia","Blakea rotundifolia","D. Don","305238","species","http://www.tropicos.org/Name/20300389","","Melastomataceae","1","1","tropicos","",true,212
"215","Boehmeria fallax var. cordata","1","525557","Boehmeria fallax var. cordata","1","variety","","","","Wedd.","Urticaceae","Boehmeria","Boehmeria","1","fallax","fallax","1","","","","var.","cordata","1","","","","","","http://www.tropicos.org/Name/33400438","","Y","Synonym","Boehmeria ulmifolia","Boehmeria ulmifolia","Wedd.","525611","species","http://www.tropicos.org/Name/33400492","","Urticaceae","1","1","tropicos","",true,213
"216","Alicastrum guianense","1","313428","Alicastrum guianense","1","species","","","","(Aubl.) Kuntze","Moraceae","Alicastrum","Alicastrum","1","guianense","guianense","1","","","","","","","","","","","","http://www.tropicos.org/Name/21301108","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,214
"217","Brosimum aubletii","1","312379","Brosimum aubletii","1","species","","","","Poepp. & Endl.","Moraceae","Brosimum","Brosimum","1","aubletii","aubletii","1","","","","","","","","","","","","http://www.tropicos.org/Name/21300030","","Y","No opinion","","","","","","","","","1","1","tropicos","",true,215
"218","Brosimum discolor","1","313429","Brosimum discolor","1","species","","","","Schott","Moraceae","Brosimum","Brosimum","1","discolor","discolor","1","","","","","","","","","","","","http://www.tropicos.org/Name/21301109","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,216
"219","Brosimum lecointei","1","312386","Brosimum lecointei","1","species","","","","Ducke","Moraceae","Brosimum","Brosimum","1","lecointei","lecointei","1","","","","","","","","","","","","http://www.tropicos.org/Name/21300037","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,217
"220","Brosimum lemeei","1","313435","Brosimum lemeei","1","species","","","","(Benoist) LemÃ©e","Moraceae","Brosimum","Brosimum","1","lemeei","lemeei","1","","","","","","","","","","","","http://www.tropicos.org/Name/21301115","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,218
"221","Brosimum palmarum","1","313437","Brosimum palmarum","1","species","","","","Standl.","Moraceae","Brosimum","Brosimum","1","palmarum","palmarum","1","","","","","","","","","","","","http://www.tropicos.org/Name/21301117","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,219
"222","Brosimum panamense","1","312977","Brosimum panamense","1","species","","","","(Pittier) Standl. & Steyerm.","Moraceae","Brosimum","Brosimum","1","panamense","panamense","1","","","","","","","","","","","","http://www.tropicos.org/Name/21300637","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,220
"223","Brosimum rotundatum","1","313438","Brosimum rotundatum","1","species","","","","Standl.","Moraceae","Brosimum","Brosimum","1","rotundatum","rotundatum","1","","","","","","","","","","","","http://www.tropicos.org/Name/21301118","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,221
"224","Brosimum tessmannii","1","312393","Brosimum tessmannii","1","species","","","","Mildbr.","Moraceae","Brosimum","Brosimum","1","tessmannii","tessmannii","1","","","","","","","","","","","","http://www.tropicos.org/Name/21300044","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,222
"225","Brosimum velutinum","1","313433","Brosimum velutinum","1","species","","","","(S.F. Blake) Ducke","Moraceae","Brosimum","Brosimum","1","velutinum","velutinum","1","","","","","","","","","","","","http://www.tropicos.org/Name/21301113","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,223
"226","Piratinera discolor","1","313430","Piratinera discolor","1","species","","","","(Schott) Pittier","Moraceae","Piratinera","Piratinera","1","discolor","discolor","1","","","","","","","","","","","","http://www.tropicos.org/Name/21301110","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,224
"227","Piratinera guianensis","1","312643","Piratinera guianensis","1","species","","","","Aubl.","Moraceae","Piratinera","Piratinera","1","guianensis","guianensis","1","","","","","","","","","","","","http://www.tropicos.org/Name/21300298","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,225
"228","Piratinera lemeei","1","313434","Piratinera lemeei","1","species","","","","Benoist","Moraceae","Piratinera","Piratinera","1","lemeei","lemeei","1","","","","","","","","","","","","http://www.tropicos.org/Name/21301114","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,226
"229","Piratinera mollis","1","313436","Piratinera mollis","1","species","","","","Killip","Moraceae","Piratinera","Piratinera","1","mollis","mollis","1","","","","","","","","","","","","http://www.tropicos.org/Name/21301116","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,227
"230","Piratinera panamensis","1","313139","Piratinera panamensis","1","species","","","","Pittier","Moraceae","Piratinera","Piratinera","1","panamensis","panamensis","1","","","","","","","","","","","","http://www.tropicos.org/Name/21300802","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,228
"231","Piratinera scabridula","1","313431","Piratinera scabridula","1","species","","","","S.F. Blake","Moraceae","Piratinera","Piratinera","1","scabridula","scabridula","1","","","","","","","","","","","","http://www.tropicos.org/Name/21301111","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,229
"232","Piratinera velutina","1","313432","Piratinera velutina","1","species","","","","S.F. Blake","Moraceae","Piratinera","Piratinera","1","velutina","velutina","1","","","","","","","","","","","","http://www.tropicos.org/Name/21301112","","Y","Synonym","Brosimum guianense","Brosimum guianense","(Aubl.) Huber","312864","species","http://www.tropicos.org/Name/21300523","","Moraceae","1","1","tropicos","",true,230
"233","Brownea herthae","1","183516","Brownea herthae","1","species","","","","Harms","Fabaceae","Brownea","Brownea","1","herthae","herthae","1","","","","","","","","","","","","http://www.tropicos.org/Name/13003127","","Y","Synonym","Brownea multijuga","Brownea multijuga","Britton & Killip","183524","species","http://www.tropicos.org/Name/13003135","","Fabaceae","1","1","tropicos","",true,231
"234","Brunellia darienensis","1","113401","Brunellia darienensis","1","species","","","","Cuatrec. & D.M. Porter","Brunelliaceae","Brunellia","Brunellia","1","darienensis","darienensis","1","","","","","","","","","","","","http://www.tropicos.org/Name/4400057","","Y","Accepted","Brunellia darienensis","Brunellia darienensis","Cuatrec. & D.M. Porter","113401","species","http://www.tropicos.org/Name/4400057","","Brunelliaceae","1","1","tropicos","",true,232
"235","Brunellia diversifolia","1","777891","Brunellia diversifolia","1","species","","","","C.I. Orozco","Brunelliaceae","Brunellia","Brunellia","1","diversifolia","diversifolia","1","","","","","","","","","","","","http://www.tropicos.org/Name/50095509","","Y","Synonym","Brunellia acostae","Brunellia acostae","Cuatrec.","113350","species","http://www.tropicos.org/Name/4400002","","Brunelliaceae","1","1","tropicos","",true,233
"56,55","Acalypha carpinifolia","1","173446","Acalypha carpinifolia","1","species","","","","Poir.","Euphorbiaceae","Acalypha","Acalypha","1","carpinifolia","carpinifolia","1","","","","","","","","","","","","http://www.tropicos.org/Name/12800549","","Y","Synonym","Acalypha diversifolia","Acalypha diversifolia","Jacq.","175265","species","http://www.tropicos.org/Name/12802425","","Euphorbiaceae","1","1","tropicos","",true,234
"65,64","Acalypha leptostachya","1","175431","Acalypha leptostachya","1","species","","","","Kunth","Euphorbiaceae","Acalypha","Acalypha","1","leptostachya","leptostachya","1","","","","","","","","","","","","http://www.tropicos.org/Name/12802608","","Y","Synonym","Acalypha diversifolia","Acalypha diversifolia","Jacq.","175265","species","http://www.tropicos.org/Name/12802425","","Euphorbiaceae","1","1","tropicos","",true,236
"103,102","Alchornea parvifolia","1","918232","Alchornea parvifolia","1","species","","","","Miq.","Euphorbiaceae","Alchornea","Alchornea","1","parvifolia","parvifolia","1","","","","","","","","","","","","http://www.tropicos.org/Name/50239960","","Y","Synonym","Alchornea triplinervia","Alchornea triplinervia","(Spreng.) MÃ¼ll. Arg.","173592","species","http://www.tropicos.org/Name/12800700","","Euphorbiaceae","1","1","tropicos","",true,238
"146,145","Cyathea firma","1","458006","Cyathea firma","1","species","","","","Mett. ex Kuhn","Cyatheaceae","Cyathea","Cyathea","1","firma","firma","1","","","","","","","","","","","","http://www.tropicos.org/Name/26621311","","Y","Synonym","Cyathea meridensis","Cyathea meridensis","H. Karst.","443780","species","http://www.tropicos.org/Name/26606753","","Cyatheaceae","1","1","tropicos","",true,240
"166,165","Annona biflora","1","16840","Annona biflora","1","species","","","","SessÃ© & Moc.","Annonaceae","Annona","Annona","1","biflora","biflora","1","","","","","","","","","","","","http://www.tropicos.org/Name/1602621","","Y","Synonym","Annona mucosa","Annona mucosa","Jacq.","15035","species","http://www.tropicos.org/Name/1600785","","Annonaceae","1","1","tropicos","",true,242
"170,169","Annona parviflora","1","14364","Annona parviflora","1","species","","","","Ruiz & Pav. ex E.A. LÃ³pez","Annonaceae","Annona","Annona","1","parviflora","parviflora","1","","","","","","","","","","","","http://www.tropicos.org/Name/1600087","","Y","Accepted","Annona parviflora","Annona parviflora","Ruiz & Pav. ex E.A. LÃ³pez","14364","species","http://www.tropicos.org/Name/1600087","","Annonaceae","1","1","tropicos","",true,244
"173,172","Annona pteropetala","1","842151","Annona pteropetala","1","species","","","","Ruiz & Pav. ex E.A. LÃ³pez","Annonaceae","Annona","Annona","1","pteropetala","pteropetala","1","","","","","","","","","","","","http://www.tropicos.org/Name/50161951","","Y","No opinion","","","","","","","","","1","1","tropicos","[Ambiguous]",true,248
