usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,note
3174950,Myrcia alagoensis Berg,Myrcia alagoensis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174717,Myrcia alagoensis var. intermedia Berg,Myrcia alagoensis intermedia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174701,Myrcia alagoensis var. oblongata Berg,Myrcia alagoensis oblongata,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174693,Myrcia alagoensis var. ovata Berg,Myrcia alagoensis ovata,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3175165,Myrcia atramentifera Barb.Rodr.,Myrcia atramentifera,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia atramentifera,6,7707728.0,220.0,690.0,5014.0,3173889.0,3175165.0,False,Magnoliopsida,,
3174772,Myrcia augustana Kiaersk.,Myrcia augustana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174614,Myrcia ayabambensis Hieron.,Myrcia ayabambensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia ayabambensis,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174614.0,False,Magnoliopsida,,
3174733,Myrcia ayresiana Berg,Myrcia ayresiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174824,Myrcia belizensis Lundell,Myrcia belizensis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174748,Myrcia berberis var. latifolia O.Berg,Myrcia berberis latifolia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174742,Myrcia brachylopadia Diels,Myrcia brachylopadia,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174594,Myrcia cancellata Berg,Myrcia cancellata,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia cancellata,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174594.0,False,Magnoliopsida,,
3174696,Myrcia catharinae Berg,Myrcia catharinae,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3175213,Myrcia chapadensis S.Moore,Myrcia chapadensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia chapadensis,6,7707728.0,220.0,690.0,5014.0,3173889.0,3175213.0,False,Magnoliopsida,,
3174759,Myrcia ciarensis Berg,Myrcia ciarensis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174743,Myrcia communis Berg,Myrcia communis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174827,Myrcia communis var. glabrata Berg,Myrcia communis glabrata,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174780,Myrcia communis var. latifolia Berg,Myrcia communis latifolia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174832,Myrcia corcovadensis Berg,Myrcia corcovadensis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174715,Myrcia coroicensis Rusby,Myrcia coroicensis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174785,Myrcia costaricensis Berg,Myrcia costaricensis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174777,Myrcia costata var. bahiensis O.Berg,Myrcia costata bahiensis,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174796,Myrcia costata var. minensis O.Berg,Myrcia costata minensis,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174682,Myrcia cujabensis Berg,Myrcia cujabensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia cujabensis,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174682.0,False,Magnoliopsida,,
3174683,Myrcia cujabensis var. latifolia Berg,Myrcia cujabensis latifolia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia cujabensis,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174682.0,True,Magnoliopsida,3174682.0,
3174684,Myrcia cujabensis var. longifolia Berg,Myrcia cujabensis longifolia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia cujabensis,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174682.0,True,Magnoliopsida,3174682.0,
3174754,Myrcia discolor Berg,Myrcia discolor,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
8350227,Myrcia divaricata (Lam.) DC.,Myrcia divaricata,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3175119,Myrcia doniana Berg,Myrcia doniana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia doniana,6,7707728.0,220.0,690.0,5014.0,3173889.0,3175119.0,False,Magnoliopsida,,
3174747,Myrcia elongata O.Berg,Myrcia elongata,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174820,Myrcia elongata var. brunnea Berg,Myrcia elongata brunnea,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174793,Myrcia elongata var. grandifolia Berg,Myrcia elongata grandifolia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174795,Myrcia elongata var. ochracea Berg,Myrcia elongata ochracea,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174848,Myrcia erythroxylon Berg,Myrcia erythroxylon,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174831,Myrcia erythroxylon var. caerulescens Berg,Myrcia erythroxylon caerulescens,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
8145881,Myrcia formosiana DC.,Myrcia formosiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174725,Myrcia friburgensis Berg,Myrcia friburgensis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174700,Myrcia gardneriana Berg,Myrcia gardneriana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174252,Myrcia gatunensis Standl.,Myrcia gatunensis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia gatunensis,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174252.0,False,Magnoliopsida,,
3174370,Myrcia govinha S.Moore,Myrcia govinha,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia govinha,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174370.0,False,Magnoliopsida,,
3174826,Myrcia gracilis Berg,Myrcia gracilis,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174800,Myrcia gracilis var. opaca Berg,Myrcia gracilis opaca,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174751,Myrcia gracilis var. prasina Berg,Myrcia gracilis prasina,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174738,Myrcia gracilis var. sessiliflora Berg,Myrcia gracilis sessiliflora,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174798,Myrcia guajavifolia Berg,Myrcia guajavifolia,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174713,Myrcia guajavifolia var. bullata Berg,Myrcia guajavifolia bullata,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174843,Myrcia guajavifolia var. impunctata Berg,Myrcia guajavifolia impunctata,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174829,Myrcia guajavifolia var. perforata Berg,Myrcia guajavifolia perforata,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174834,Myrcia hayneana DC.,Myrcia hayneana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3175320,Myrcia hilariana Berg,Myrcia hilariana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia hilariana,6,7707728.0,220.0,690.0,5014.0,3173889.0,3175320.0,False,Magnoliopsida,,
3174692,Myrcia humboldtiana DC.,Myrcia humboldtiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174735,Myrcia humboldtiana var. caribaea O.Berg,Myrcia humboldtiana caribaea,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174723,Myrcia humboldtiana var. orinocensis O.Berg,Myrcia humboldtiana orinocensis,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174155,Myrcia imperatoris-maximiliani Wawra,Myrcia imperatoris-maximiliani,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia imperatoris-maximiliani,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174155.0,False,Magnoliopsida,,
3174763,Myrcia impressa Berg,Myrcia impressa,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174710,Myrcia kegeliana var. angustifolia Berg,Myrcia kegeliana angustifolia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174850,Myrcia kegeliana var. latifolia Berg,Myrcia kegeliana latifolia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174828,Myrcia kegeliana var. pendula Berg,Myrcia kegeliana pendula,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174810,Myrcia klotzschiana Berg,Myrcia klotzschiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174789,Myrcia klotzschiana var. impellucida Berg,Myrcia klotzschiana impellucida,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
7837588,Myrcia kunthiana (O.Berg) Kiaersk.,Myrcia kunthiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Gomidesia kunthiana,6,7707728.0,220.0,690.0,5014.0,3173889.0,7330533.0,True,Magnoliopsida,7330533.0,
3174729,Myrcia laevigata Berg,Myrcia laevigata,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174784,Myrcia laevigata var. brunnea Berg,Myrcia laevigata brunnea,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174799,Myrcia laevigata var. canescens Berg,Myrcia laevigata canescens,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174845,Myrcia lamprosericea Diels,Myrcia lamprosericea,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174792,Myrcia langsdorffii Berg,Myrcia langsdorffii,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
7376667,Myrcia lindeniana O.Berg,Myrcia lindeniana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174655,Myrcia linkiana DC.,Myrcia linkiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia cordiifolia,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174650.0,True,Magnoliopsida,3174650.0,
3174761,Myrcia longicaudata Lundell,Myrcia longicaudata,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174847,Myrcia luetzelburgii Burret ex Luetzelb.,Myrcia luetzelburgii,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174702,Myrcia martiana Berg,Myrcia martiana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174778,Myrcia melanoclada Berg,Myrcia melanoclada,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174752,Myrcia melanosticta Kiaersk.,Myrcia melanosticta,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174774,Myrcia mikaniana (DC.) Berg,Myrcia mikaniana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174720,Myrcia mikaniana var. angustifolia Berg,Myrcia mikaniana angustifolia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174704,Myrcia mikaniana var. latifolia Berg,Myrcia mikaniana latifolia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3173898,Myrcia mollis (Kunth) DC.,Myrcia mollis,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia mollis,6,7707728.0,220.0,690.0,5014.0,3173889.0,3173898.0,False,Magnoliopsida,,
3717289,Myrcia neodoniana Mattos,Myrcia neodoniana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia neodoniana,6,7707728.0,220.0,690.0,5014.0,3173889.0,3717289.0,False,Magnoliopsida,,
3174721,Myrcia nitens Berg,Myrcia nitens,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174753,Myrcia oerstediana Berg,Myrcia oerstediana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174844,Myrcia oocarpa Cambess.,Myrcia oocarpa,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174830,Myrcia opaca Berg,Myrcia opaca,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174813,Myrcia opaca var. angustifolia Berg,Myrcia opaca angustifolia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174805,Myrcia opaca var. latifolia Berg,Myrcia opaca latifolia,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174852,Myrcia oxyoentophylla Kiaersk.,Myrcia oxyoentophylla,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174846,Myrcia pellucida Berg,Myrcia pellucida,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174178,Myrcia pertusa DC.,Myrcia pertusa,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia pertusa,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174178.0,False,Magnoliopsida,,
3174140,Myrcia phaeoclada var. alagoensis Berg,Myrcia phaeoclada alagoensis,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174703,Myrcia phaeoclada var. guyanensis Berg,Myrcia phaeoclada guyanensis,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174817,Myrcia plicatocostata Berg,Myrcia plicatocostata,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174775,Myrcia pohliana Berg,Myrcia pohliana,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174842,Myrcia pseudomini DC.,Myrcia pseudomini,SPECIES,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia splendens,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174691.0,True,Magnoliopsida,3174691.0,
3174910,Myrcia regnelliana Berg,Myrcia regnelliana,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia regnelliana,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174910.0,False,Magnoliopsida,,
3174912,Myrcia regnelliana var. leptocalama Berg,Myrcia regnelliana leptocalama,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia regnelliana,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174910.0,True,Magnoliopsida,3174910.0,
3174911,Myrcia regnelliana var. robustior Berg,Myrcia regnelliana robustior,VARIETY,SYNONYM,100,EXACT,Plantae,Tracheophyta,Myrtales,Myrtaceae,Myrcia,Myrcia regnelliana,6,7707728.0,220.0,690.0,5014.0,3173889.0,3174910.0,True,Magnoliopsida,3174910.0,
