gbifID,hcnqID,institutionCode,recordedBy,eventDate,year,month,day,country,decimalLongitude,decimalLatitude,elevation,family,genus,species,acceptedScientificName,scientificNameAuthorship,image_url,reproductiveCondition,occurrenceRemarks,dynamicProperties,fieldNotes,FieldNotes
,96696,INABIOEC,Thomas Bernard Croat,2003-05-22,2003.0,5.0,22.0,Ecuador,-78.6403,-3.005,2680 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96696,,,,Shrub 1.5 m tall; flowers pink with white tip; fruits green.,Shrub 1.5 m tall; flowers pink with white tip; fruits green.
,96697,INABIOEC,Thomas Bernard Croat,2003-04-28,2003.0,4.0,28.0,Ecuador,-78.3361,0.2869,2940 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96697,,,,Hemiepiphytic shrub 1.5 m tall; fruits green tinged purple.,Hemiepiphytic shrub 1.5 m tall; fruits green tinged purple.
,96700,INABIOEC,Thomas Bernard Croat,2004-07-25,2004.0,7.0,25.0,Ecuador,-79.1444,-3.9967,2770 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96700,,,,Shrub 1.5 m tall; calyx green; corolla red with pale green tip.,Shrub 1.5 m tall; calyx green; corolla red with pale green tip.
,96702,INABIOEC,Thomas Bernard Croat,2005-02-16,2005.0,2.0,16.0,Ecuador,-78.0092,0.8008,3600 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96702,,,,To 1 m tall; bracts reddish; fruits violet-purple; corolla reddish except white at rim.,To 1 m tall; bracts reddish; fruits violet-purple; corolla reddish except white at rim.
,96703,INABIOEC,Thomas Bernard Croat,2003-06-01,2003.0,6.0,1.0,Ecuador,-79.2167,-3.8833,2000 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96703,,,,"Shrub 1.5 m tall; corolla bright red, tipped with pale green.","Shrub 1.5 m tall; corolla bright red, tipped with pale green."
,96704,INABIOEC,Thomas Bernard Croat,2003-04-28,2003.0,4.0,28.0,Ecuador,-78.41,0.3392,3101 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96704,,,,Hemiepiphytic shrub 1.3 m tall; corolla red with green tip; fruits green.,Hemiepiphytic shrub 1.3 m tall; corolla red with green tip; fruits green.
,96705,INABIOEC,Thomas Bernard Croat,2003-04-29,2003.0,4.0,29.0,Ecuador,-78.5078,0.3511,2414 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96705,,,,Shrub 1.3 m tall; corolla red with green tip.,Shrub 1.3 m tall; corolla red with green tip.
,96707,INABIOEC,Thomas Bernard Croat,2003-05-04,2003.0,5.0,4.0,Ecuador,-78.3583,-1.3975,1642 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96707,,,,Shrub 1.5 m tall; flowers red with white apex.,Shrub 1.5 m tall; flowers red with white apex.
,96709,INABIOEC,Thomas Bernard Croat,2003-04-30,2003.0,4.0,30.0,Ecuador,-78.5186,0.4683,2168 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96709,,,,Hemiepiphytic to 2 m tall; corolla red with white apex; berries purple.,Hemiepiphytic to 2 m tall; corolla red with white apex; berries purple.
,96710,INABIOEC,Thomas Bernard Croat,1992-02-19,1992.0,2.0,19.0,Ecuador,-78.4333,0.2667,3200 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96710,,,,Hemiepiphyte; calyx red; corolla white; fruits purple.,Hemiepiphyte; calyx red; corolla white; fruits purple.
,96712,INABIOEC,Thomas Bernard Croat,2004-08-12,2004.0,8.0,12.0,Ecuador,-78.6833,-0.2833,3048 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96712,,,,Shrub 2 m tall; calyx and corolla purple-red; corolla tipped with white.,Shrub 2 m tall; calyx and corolla purple-red; corolla tipped with white.
,96713,INABIOEC,Thomas Bernard Croat,1992-03-12,1992.0,3.0,12.0,Ecuador,-78.36666,-0.41666,2370 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96713,,,,Shrub 2 m tall; pedicels pinkish; fruits green.,Shrub 2 m tall; pedicels pinkish; fruits green.
,96714,INABIOEC,Thomas Bernard Croat,1992-03-20,1992.0,3.0,20.0,Ecuador,-78.9667,-0.95,2500 - 2550 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96714,,,,Hemi-epiphyte; calyx red; corolla white; fruits purple.,Hemi-epiphyte; calyx red; corolla white; fruits purple.
,96715,INABIOEC,Thomas Bernard Croat,1992-03-04,1992.0,3.0,4.0,Ecuador,-79.25,-3.65,2875 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96715,,,,"Shrub 1.5 m; bracts tinged with red; corolla purplish-violet, tipped with green.","Shrub 1.5 m; bracts tinged with red; corolla purplish-violet, tipped with green."
,96716,INABIOEC,Thomas Bernard Croat,2004-08-24,2004.0,8.0,24.0,Ecuador,-78.3317,0.2367,2722 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96716,,,,Shrub 2 m tall; flowers red with white tip; fruits purplish violet.,Shrub 2 m tall; flowers red with white tip; fruits purplish violet.
,96717,INABIOEC,Thomas Bernard Croat,2004-07-29,2004.0,7.0,29.0,Ecuador,-79.2333,-4.3,2450 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96717,,,,Shrub 1.5 m tall; flowers red with white tip.,Shrub 1.5 m tall; flowers red with white tip.
,96719,INABIOEC,Thomas Bernard Croat,2004-07-29,2004.0,7.0,29.0,Ecuador,-79.2333,-4.3167,2400 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96719,,,,Shrub 2 m tall; fruits green.,Shrub 2 m tall; fruits green.
,96720,INABIOEC,Thomas Bernard Croat,2004-07-29,2004.0,7.0,29.0,Ecuador,-79.225,-4.325,2200 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96720,,,,"Shrub 2 m tall; corolla red, tipped yellow-green; fruits green.","Shrub 2 m tall; corolla red, tipped yellow-green; fruits green."
,96721,INABIOEC,Thomas Bernard Croat,2003-04-28,2003.0,4.0,28.0,Ecuador,-78.3942,0.3108,3353 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96721,,,,Hemiepiphytic shrub; corolla reddish with white tip.,Hemiepiphytic shrub; corolla reddish with white tip.
,96724,INABIOEC,S. Bibiana Cuamacás,1993-01-03,1993.0,1.0,3.0,Ecuador,-78.4333,0.3333,3000 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96724,,,,"Arbusto de 3 m de altura, 5 cm DAP. Corteza externa verde-grisácea, 0.2 cm de espesor; interna crema-verdosa. Botones florales rojos. Flores rojas, pedúnculos café-rojizos. Usos: Exclusivamente para leña y para postes de cercos. Nombre común: Chaquilulo","Arbusto de 3 m de altura, 5 cm DAP. Corteza externa verde-grisácea, 0.2 cm de espesor; interna crema-verdosa. Botones florales rojos. Flores rojas, pedúnculos café-rojizos. Usos: Exclusivamente para leña y para postes de cercos. Nombre común: Chaquilulo"
,96725,INABIOEC,S. Bibiana Cuamacás,0200-08-12,200.0,8.0,12.0,Ecuador,-78.13333,0.11666,3000 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96725,,,,"Arbusto de 2m, frutos negros.","Arbusto de 2m, frutos negros."
,96726,INABIOEC,Martha Cuascota,2001-02-08,2001.0,2.0,8.0,Ecuador,-78.6108,-0.0947,3000 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96726,,,,Arbusto de 3 m. Enve|s verde claro con puntuaciones negras. Brácteas rojo-blancuzcas. Flor de sépalos rojo-oscuros; corola roja de ápice blanco.,Arbusto de 3 m. Enve|s verde claro con puntuaciones negras. Brácteas rojo-blancuzcas. Flor de sépalos rojo-oscuros; corola roja de ápice blanco.
,96735,INABIOEC,Calaway Homer Dodson,1984-11-03,1984.0,11.0,3.0,Ecuador,-79.033333,-0.95,2650 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96735,,,,Arbusto en talud hasta 2 m de alto. Bracteas rojo. Corolla rojo con apice blanco.,Arbusto en talud hasta 2 m de alto. Bracteas rojo. Corolla rojo con apice blanco.
,96738,INABIOEC,Laurence Joseph Dorr,1988-11-14,1988.0,11.0,14.0,Ecuador,-78.1,0.9,3206 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96738,,,,"Shrub, 1-1.5 m tall. Bracts reddish. Corolla reddish with a yellow tip and lobes. Roadbank.","Shrub, 1-1.5 m tall. Bracts reddish. Corolla reddish with a yellow tip and lobes. Roadbank."
,96739,INABIOEC,Laurence Joseph Dorr,1988-10-27,1988.0,10.0,27.0,Ecuador,-78.4167,-2.9667,2275 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96739,,,,"Shrub, 2 m tall. Bracts yellow to red, translucent at edges. Calyx greenish. Corolla red at base, yellow at apex, lobes spreading.","Shrub, 2 m tall. Bracts yellow to red, translucent at edges. Calyx greenish. Corolla red at base, yellow at apex, lobes spreading."
,96766,INABIOEC,Edgar Gudiño Jara,1991-06-07,1991.0,6.0,7.0,Ecuador,-78.9167,0.1667,2000 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96766,,,,"Arbusto, 1 m de altura. Colectado en pendiente, al borde de la carretera. Nombre común: chaquilulo","Arbusto, 1 m de altura. Colectado en pendiente, al borde de la carretera. Nombre común: chaquilulo"
,96778,INABIOEC,Peter Møller Jørgensen,1987-02-20,1987.0,2.0,20.0,Ecuador,-78.4167,-1.5167,2500-2800 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96778,,,,Shrub 2 m. Fruits green.,Shrub 2 m. Fruits green.
,96779,INABIOEC,Peter Møller Jørgensen,1994-12-09,1994.0,12.0,9.0,Ecuador,-79.2514,-3.6683,3120 - 3210 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96779,,,,Shrub 0.6 m. Corolla red with yellow to white apex.,Shrub 0.6 m. Corolla red with yellow to white apex.
,96780,INABIOEC,Peter Møller Jørgensen,1994-11-28,1994.0,11.0,28.0,Ecuador,-79.2275,-4.09,3000 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96780,,,,Climbing shrub. Hanging calyx green. Corolla dark green. Apex white. Pedicels light green.,Climbing shrub. Hanging calyx green. Corolla dark green. Apex white. Pedicels light green.
,96784,INABIOEC,Peter Møller Jørgensen,1994-12-02,1994.0,12.0,2.0,Ecuador,-79.3369,-3.8269,3060 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96784,,,,Shrub 1.5 m. Bracts green to red.,Shrub 1.5 m. Bracts green to red.
,96804,INABIOEC,Bo Boysen Larsen,1983-10-25,1983.0,10.0,25.0,Ecuador,-78.4333,-1.4167,2800 - 3000 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96804,,,,Shrub 1.5 m tall. Flowers red with white tip.,Shrub 1.5 m tall. Flowers red with white tip.
,96805,INABIOEC,Bo Boysen Larsen,1983-11-07,1983.0,11.0,7.0,Ecuador,-78.4333,0.35,3300 - 3350 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96805,,,,Shrub 1 m tall. Flowers red and white.,Shrub 1 m tall. Flowers red and white.
,96825,INABIOEC,Jens Elgaard Madsen,1989-01-29,1989.0,1.0,29.0,Ecuador,-79.1167,-3.9667,2800 - 2850 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96825,,,,Shrub. Flowers shiny dark red with green limb.,Shrub. Flowers shiny dark red with green limb.
,96826,INABIOEC,Jens Elgaard Madsen,1989-01-13,1989.0,1.0,13.0,Ecuador,-79.1833,-4.0833,2600 - 2750 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96826,,,,"Shrub, 1.5 m high. Flowers red-brown with green limb.","Shrub, 1.5 m high. Flowers red-brown with green limb."
,96836,INABIOEC,Wellington Montenegro,2000-12-16,2000.0,12.0,16.0,Ecuador,-78.3933,-3.6422,2000 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96836,,,,Arbusto de 2 m. de alto. Frutos y pedúnculos rojos.,Arbusto de 2 m. de alto. Frutos y pedúnculos rojos.
,96837,INABIOEC,Wellington Montenegro,2001-05-17,2001.0,5.0,17.0,Ecuador,-78.6108,-0.0967,2950 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96837,,,,"Arbusto de 1,30 m de alto. Frutos verde-morado, axilares y terminales.","Arbusto de 1,30 m de alto. Frutos verde-morado, axilares y terminales."
,96841,INABIOEC,Jorge Morán,1989-10-21,1989.0,10.0,21.0,Ecuador,-78.36666,-0.2,2700 - 2800 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96841,,,,"Arbusto de 5 m; 105 cm DAP. Corteza externa corrugada, ploma; interna café; grosor 5 mm. Hojas con haz verde brilloso y envés verde claro con puntos translúcidos. Flores tubulares rojas; época de floración Septiembre. Frutos en baya morados, son comidos por pájaros; época de fructificación Octubre. Ramificación monopódica. Copa ramificada. Usos: leña. Nombre vulgar: zagala","Arbusto de 5 m; 105 cm DAP. Corteza externa corrugada, ploma; interna café; grosor 5 mm. Hojas con haz verde brilloso y envés verde claro con puntos translúcidos. Flores tubulares rojas; época de floración Septiembre. Frutos en baya morados, son comidos por pájaros; época de fructificación Octubre. Ramificación monopódica. Copa ramificada. Usos: leña. Nombre vulgar: zagala"
,96855,INABIOEC,David A. Neill,2002-02-18,2002.0,2.0,18.0,Ecuador,-78.7736,-4.1247,2600 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96855,,,,"Epiphytic shrub. Corolla tube red at base, white at apex.","Epiphytic shrub. Corolla tube red at base, white at apex."
,96860,INABIOEC,Tamara Núñez,1994-09-03,1994.0,9.0,3.0,Ecuador,-78.4833,0.1,2800 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96860,,,,"Epífita. Frutos rosados. Silvestre, sus tallos se usan como combustible.","Epífita. Frutos rosados. Silvestre, sus tallos se usan como combustible."
,96867,INABIOEC,Benjamin Øllgaard,1988-06-02,1988.0,6.0,2.0,Ecuador,-79.1333,-4.3833,2600 - 2800 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96867,,,,"Shrub, 1.5 m high. Fruits reddish-green.","Shrub, 1.5 m high. Fruits reddish-green."
,96870,INABIOEC,Benjamin Øllgaard,1988-05-22,1988.0,5.0,22.0,Ecuador,-79.1167,-3.9667,2750 - 2950 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96870,,,,"Shrub, 1.5-2 m high.","Shrub, 1.5-2 m high."
,96892,INABIOEC,Walter Armando Palacios Cuenca,0000-00-00,1995.0,1.0,0.0,Ecuador,-79.1333,-4.3833,2600 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96892,,,,"Arbusto de 1 m de altura. Corola roja, pice crema.","Arbusto de 1 m de altura. Corola roja, pice crema."
,96895,INABIOEC,Walter Armando Palacios Cuenca,1991-05-19,1991.0,5.0,19.0,Ecuador,-78.33333,0.81666,2800 m,Ericaceae,Cavendishia,bracteata,Cavendishia bracteata,Hoerold,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=96895,,,,"Arbusto de 1,5 m de altura. Frutos rojizos.","Arbusto de 1,5 m de altura. Frutos rojizos."
